borough,geo_place_name,zip_code,time_period,pm25,no2,ozone,aqi,purpleair_pm25,truck_vmt,asthma_er_rate,cardiovascular_hosp_rate,respiratory_hosp_rate,pm25_deaths,asthma_ed_rate,cardiovascular_ed_rate,respiratory_ed_rate,population
Queens,Long Island City - Astoria,,2014,9.98,22.07,30.71,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2015,9.78,21.39,31.43,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2015-2017,,,,,,,46.1,14.7,9.3,31.4,,,,
Queens,Long Island City - Astoria,,2016,8.65,20.91,33.15,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2017,8.42,20.99,29.12,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2017-2019,,,,,,,42.0,9.0,5.0,27.0,,,,
Queens,Long Island City - Astoria,,2018,8.16,20.89,29.66,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2019,7.99,20.24,28.36,,,4.165643,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2020,6.83,18.94,30.96,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2021,7.195535359,19.0002808,29.15369645,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2022,6.44099378,17.37601895,32.93001894,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2023,7.254343634,18.41015665,33.216065,,,,57.506096806,,,,,,,
Queens,Long Island City - Astoria,,2024,7.31018066,16.06062413,33.62730397,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2005,,,,,,1.641648,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2009,10.69,25.44,26.26,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2010,9.43,23.5,33.45,,,2.104451,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2011,10.38,24.36,33.33,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2012,9.19,22.2,34.55,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2013,8.9,21.36,31.21,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2014,9.2,21.21,31.14,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2015,8.99,20.65,31.83,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2016,7.82,20.07,33.44,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2017,7.69,20.26,29.47,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2018,7.39,19.5,30.49,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2019,7.21,18.4,29.41,,,3.523813,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2020,6.47,17.63,31.83,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2021,6.757503962,17.34402716,30.39322145,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2022,6.191384712,16.06858676,33.60399471,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2023,6.99898229,17.04080865,33.55858112,,,,57.506096806,,,,,,,
Queens,Long Island City and Astoria (CD1),,2024,6.884477807,15.32288753,34.06038425,,,,57.506096806,,,,,,,
Queens,West Queens,,2005,,,,,,4.036625,64.943090452,,,,,,,
Queens,West Queens,,2005-2007,,,,,,,89.3,18.4,12.6,44.6,,,,
Queens,West Queens,,2009,10.99,25.81,25.7,,,,64.943090452,,,,,,,
Queens,West Queens,,2009-2011,,,,,,,75.2,13.2,9.6,33.2,,,,
Queens,West Queens,,2010,9.89,24.18,33.17,,,4.791577,64.943090452,,,,,,,
Queens,West Queens,,2011,10.6,24.96,33.0,,,,64.943090452,,,,,,,
Queens,West Queens,,2012,9.46,22.78,33.58,,,,64.943090452,,,,,,,
Queens,West Queens,,2012-2014,,,,,,,49.01545226,8.840456996,7.460491974,26.29411986,,,,
Queens,West Queens,,2013,9.13,21.89,30.68,,,,64.943090452,,,,,,,
Queens,West Queens,,2014,9.47,21.87,30.87,,,,64.943090452,,,,,,,
Queens,West Queens,,2015,9.17,21.11,31.57,,,,64.943090452,,,,,,,
Queens,West Queens,,2015-2017,,,,,,,60.2,12.7,8.6,27.1,,,,
Queens,West Queens,,2016,8.14,20.53,33.12,,,,64.943090452,,,,,,,
Queens,West Queens,,2017,7.93,20.56,29.44,,,,64.943090452,,,,,,,
Queens,West Queens,,2017-2019,,,,,,,51.0,7.0,5.0,24.0,,,,
Queens,West Queens,,2018,7.57,19.9,30.33,,,,64.943090452,,,,,,,
Queens,West Queens,,2019,7.35,18.67,29.95,,,6.394251,64.943090452,,,,,,,
Queens,West Queens,,2020,6.56,17.79,30.94,,,,64.943090452,,,,,,,
Queens,West Queens,,2021,7.136551972,18.56473211,29.1888287,,,,64.943090452,,,,,,,
Queens,West Queens,,2022,6.195663561,16.93576692,33.5625397,,,,64.943090452,,,,,,,
Queens,West Queens,,2023,7.068291669,18.4099093,34.3659895,,,,64.943090452,,,,,,,
Queens,West Queens,,2024,6.784837542,15.78254292,33.90541806,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2005,,,,,,5.029655,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2009,11.89,25.93,26.36,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2010,10.56,24.14,33.29,,,5.860954,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2011,11.48,25.08,32.84,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2012,10.29,22.98,33.81,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2013,10.05,22.11,30.71,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2014,10.5,21.94,30.95,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2015,10.31,21.21,31.65,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2016,9.27,20.79,33.37,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2017,8.93,20.72,29.49,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2018,8.6,21.13,29.7,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2019,8.43,20.67,28.58,,,7.228351,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2020,6.95,19.22,30.55,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2021,7.607668343,20.20661771,28.02608271,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2022,6.451912064,18.41367319,32.76581214,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2023,7.395583107,19.85831015,33.53542984,,,,64.943090452,,,,,,,
Queens,Woodside and Sunnyside (CD2),,2024,7.367305672,16.44923317,33.72692032,,,,64.943090452,,,,,,,
Queens,Flushing - Clearview,,2005,,,,,,2.044089,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2005-2007,,,,,,,48.7,19.2,15.0,54.5,,,,
Queens,Flushing - Clearview,,2009,10.16,22.68,26.29,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2009-2011,,,,,,,38.0,14.1,11.3,43.6,,,,
Queens,Flushing - Clearview,,2010,9.34,21.48,33.99,,,2.487289,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2011,10.05,21.94,33.92,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2012,8.9,19.83,34.46,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2012-2014,,,,,,,29.26451621,9.199638652,8.850106634,36.50536441,,,,
Queens,Flushing - Clearview,,2013,8.39,18.71,31.43,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2014,8.65,19.46,32.01,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2015,8.45,19.09,31.88,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2015-2017,,,,,,,29.4,12.8,10.2,36.1,,,,
Queens,Flushing - Clearview,,2016,7.22,18.24,33.44,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2017,7.27,18.5,30.26,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2017-2019,,,,,,,25.0,6.0,5.0,30.0,,,,
Queens,Flushing - Clearview,,2018,6.9,17.63,31.28,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2019,6.61,16.26,31.3,,,3.406371,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2020,6.24,15.59,31.59,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2021,6.451618915,15.66228967,30.79339162,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2022,5.8536927,15.1669961,34.47607536,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2023,6.679315199,15.33604753,36.68950296,,,,34.072903242,,,,,,,
Queens,Flushing - Clearview,,2024,5.987163416,14.3811966,34.56638806,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2005,,,,,,1.658292,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2009,10.26,25.64,25.51,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2010,9.23,24.01,33.12,,,1.854947,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2011,9.94,24.74,33.14,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2012,8.81,22.55,33.72,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2013,8.43,21.6,30.74,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2014,8.7,21.72,30.81,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2015,8.34,20.98,31.53,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2016,7.27,20.32,32.97,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2017,7.18,20.48,29.34,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2018,6.88,19.09,30.65,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2019,6.65,17.58,30.34,,,3.386363,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2020,6.38,16.98,31.61,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2021,6.644332844,16.90738454,30.44613858,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2022,6.04036743,15.51556433,34.19270054,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2023,6.794220399,16.80409571,34.54442893,,,,34.072903242,,,,,,,
Queens,Jackson Heights (CD3),,2024,6.439424211,15.11504917,33.99961094,,,,34.072903242,,,,,,,
Queens,Bayside - Little Neck,,2005,,,,,,3.162549,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2005-2007,,,,,,,26.7,18.3,15.1,48.9,,,,
Queens,Bayside - Little Neck,,2009,9.72,20.05,26.29,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2009-2011,,,,,,,22.1,12.5,10.2,34.5,,,,
Queens,Bayside - Little Neck,,2010,8.98,19.23,33.51,,,4.060471,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2011,9.71,19.48,33.03,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2012,8.55,17.46,33.84,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2012-2014,,,,,,,13.43512341,8.655823604,6.965866869,28.43410861,,,,
Queens,Bayside - Little Neck,,2013,8.08,16.41,30.76,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2014,8.31,17.44,32.26,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2015,8.26,17.3,31.27,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2015-2017,,,,,,,12.2,11.7,8.2,29.7,,,,
Queens,Bayside - Little Neck,,2016,6.88,16.43,32.99,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2017,7.03,16.59,30.27,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2017-2019,,,,,,,10.0,3.0,2.0,24.0,,,,
Queens,Bayside - Little Neck,,2018,6.48,15.77,30.98,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2019,6.21,14.17,31.68,,,4.867231,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2020,6.0,13.16,30.45,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2021,6.290971464,13.91228672,30.13775481,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2022,5.589418743,14.82315929,33.40020401,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2023,6.483274289,14.92994837,36.88953233,,,,16.887024682,,,,,,,
Queens,Bayside - Little Neck,,2024,5.455466954,14.06121625,33.82686613,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2005,,,,,,4.671087,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2009,10.73,26.86,24.94,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2010,9.79,25.25,32.67,,,4.074909,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2011,10.3,25.94,32.56,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2012,9.22,23.73,32.91,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2013,8.86,22.82,30.21,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2014,9.15,22.8,30.5,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2015,8.7,21.87,31.23,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2016,7.71,21.21,32.75,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2017,7.54,21.26,29.18,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2018,7.16,19.94,30.49,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2019,6.85,18.23,30.62,,,4.882639,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2020,6.46,17.52,30.98,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2021,6.711902664,17.48514532,30.30053774,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2022,6.132830553,16.37041762,34.0864271,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2023,6.901935499,17.73760296,35.14139482,,,,16.887024682,,,,,,,
Queens,Elmhurst and Corona (CD4),,2024,6.54439382,15.8864791,33.90433942,,,,16.887024682,,,,,,,
Queens,Ridgewood - Forest Hills,,2005,,,,,,2.677751,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2005-2007,,,,,,,51.0,25.2,18.3,72.0,,,,
Queens,Ridgewood - Forest Hills,,2009,10.44,24.06,25.58,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2009-2011,,,,,,,51.1,15.7,12.4,45.7,,,,
Queens,Ridgewood - Forest Hills,,2010,9.52,22.61,33.32,,,1.420697,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2011,9.95,23.26,32.97,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2012,8.83,20.99,33.3,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2012-2014,,,,,,,43.5507136,11.23713753,10.67828031,39.00572246,,,,
Queens,Ridgewood - Forest Hills,,2013,8.51,20.3,30.77,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2014,8.85,20.0,31.33,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2015,8.51,19.25,31.81,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2015-2017,,,,,,,32.2,14.5,10.0,34.7,,,,
Queens,Ridgewood - Forest Hills,,2016,7.56,18.65,33.48,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2017,7.32,18.65,30.06,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2017-2019,,,,,,,24.0,7.0,5.0,28.0,,,,
Queens,Ridgewood - Forest Hills,,2018,6.99,17.94,30.96,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2019,6.56,16.24,31.3,,,2.043201,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2020,6.11,15.74,30.2,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2021,6.543910861,16.04402697,30.47389947,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2022,5.754248643,15.2081041,34.18062626,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2023,6.726169914,16.73212203,35.74608194,,,,40.370142720000004,,,,,,,
Queens,Ridgewood - Forest Hills,,2024,6.226555987,14.58847595,34.32853477,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2005,,,,,,2.294644,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2009,10.7,24.06,26.1,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2010,9.67,22.59,33.67,,,1.705252,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2011,10.23,23.31,33.27,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2012,9.07,21.06,33.69,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2013,8.76,20.36,31.08,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2014,9.16,20.06,31.54,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2015,8.91,19.37,32.08,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2016,7.97,18.83,33.76,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2017,7.67,18.8,30.29,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2018,7.35,18.5,30.92,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2019,7.0,17.13,30.94,,,2.456378,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2020,6.25,16.49,30.21,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2021,6.961902901,17.50635997,29.67869568,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2022,5.916417435,15.87622947,34.02865764,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2023,6.938860906,17.62143341,35.46425332,,,,40.370142720000004,,,,,,,
Queens,Ridgewood and Maspeth (CD5),,2024,6.562292145,14.71368224,34.56599735,,,,40.370142720000004,,,,,,,
Queens,Fresh Meadows,,2005,,,,,,3.442355,42.151005224,,,,,,,
Queens,Fresh Meadows,,2005-2007,,,,,,,54.8,19.9,15.2,52.0,,,,
Queens,Fresh Meadows,,2009,10.0,22.78,25.43,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2009-2011,,,,,,,47.7,14.9,9.7,43.4,,,,
Queens,Fresh Meadows,,2010,9.25,21.67,33.23,,,4.131222,42.151005224,,,,,,,
Queens,Fresh Meadows,,2011,9.74,22.1,32.93,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2012,8.63,19.78,33.38,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2012-2014,,,,,,,38.05502612,9.366114155,8.061807535,35.21820928,,,,
Queens,Fresh Meadows,,2013,8.21,19.03,30.67,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2014,8.43,19.26,31.8,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2015,8.19,18.78,31.53,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2015-2017,,,,,,,36.2,11.7,8.5,30.7,,,,
Queens,Fresh Meadows,,2016,7.03,18.09,33.16,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2017,7.05,18.11,30.07,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2017-2019,,,,,,,34.0,6.0,5.0,25.0,,,,
Queens,Fresh Meadows,,2018,6.55,17.34,31.03,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2019,6.16,15.36,31.81,,,5.392645,42.151005224,,,,,,,
Queens,Fresh Meadows,,2020,5.95,14.4,30.5,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2021,6.265314982,14.89884447,30.54683098,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2022,5.500339599,14.84726748,34.22324851,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2023,6.458741628,15.19976227,36.91926086,,,,42.151005224,,,,,,,
Queens,Fresh Meadows,,2024,5.573554393,14.40654198,34.21614277,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2005,,,,,,5.082484,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2009,10.6,24.98,24.53,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2010,9.8,23.52,32.46,,,3.684539,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2011,10.1,24.11,32.23,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2012,9.05,21.83,32.45,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2013,8.71,21.1,29.99,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2014,8.95,20.88,30.64,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2015,8.48,20.01,31.08,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2016,7.5,19.31,32.7,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2017,7.35,19.33,29.24,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2018,6.95,18.33,30.39,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2019,6.46,16.35,31.03,,,4.333693,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2020,6.12,15.71,29.99,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2021,6.428650047,15.82976595,30.23492703,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2022,5.658002725,15.33439746,33.89093469,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2023,6.569370022,16.40970406,35.68088238,,,,42.151005224,,,,,,,
Queens,Rego Park and Forest Hills (CD6),,2024,5.927647782,14.97718415,33.69067818,,,,42.151005224,,,,,,,
Queens,Flushing and Whitestone (CD7),,2005,,,,,,1.991033,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2009,10.21,22.68,26.29,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2010,9.38,21.46,34.01,,,2.292104,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2011,10.09,21.94,33.95,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2012,8.93,19.82,34.48,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2013,8.43,18.71,31.46,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2014,8.69,19.42,32.01,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2015,8.48,19.04,31.92,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2016,7.26,18.2,33.48,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2017,7.3,18.45,30.28,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2018,6.93,17.62,31.29,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2019,6.65,16.27,31.28,,,3.213928,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2020,6.26,15.61,31.56,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2021,6.46952393,15.6640493,30.76511248,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2022,5.869460653,15.19825501,34.44220259,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2023,6.694997318,15.40700654,36.58470878,,,,60.67007212,,,,,,,
Queens,Flushing and Whitestone (CD7),,2024,6.016332032,14.41993439,34.52479951,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2005,,,,,,3.412754,60.67007212,,,,,,,
Queens,Southwest Queens,,2005-2007,,,,,,,81.4,25.6,13.4,49.0,,,,
Queens,Southwest Queens,,2009,9.96,22.93,26.48,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2009-2011,,,,,,,80.0,19.9,10.5,37.1,,,,
Queens,Southwest Queens,,2010,9.19,21.7,34.04,,,2.015129,60.67007212,,,,,,,
Queens,Southwest Queens,,2011,9.43,22.21,33.63,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2012,8.32,20.01,34.15,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2012-2014,,,,,,,60.9503606,13.30111392,8.270583785,29.28388876,,,,
Queens,Southwest Queens,,2013,8.14,19.65,31.68,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2014,8.39,19.19,32.51,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2015,8.05,18.68,32.59,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2015-2017,,,,,,,43.0,18.5,9.0,27.6,,,,
Queens,Southwest Queens,,2016,7.02,17.8,34.34,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2017,6.94,17.95,31.16,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2017-2019,,,,,,,38.0,10.0,5.0,26.0,,,,
Queens,Southwest Queens,,2018,6.56,17.19,31.93,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2019,6.19,15.13,33.31,,,2.436994,60.67007212,,,,,,,
Queens,Southwest Queens,,2020,5.91,14.75,29.73,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2021,6.297781718,15.09717692,31.86543396,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2022,5.533811217,14.25771686,35.15616093,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2023,6.516343941,15.32807265,37.44705249,,,,60.67007212,,,,,,,
Queens,Southwest Queens,,2024,5.829814581,13.6760549,35.60606155,,,,60.67007212,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2005,,,,,,2.460694,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2009,10.0,22.39,25.16,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2010,9.28,21.28,32.91,,,3.222418,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2011,9.71,21.67,32.52,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2012,8.61,19.36,33.05,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2013,8.23,18.69,30.38,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2014,8.44,18.82,31.68,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2015,8.18,18.34,31.3,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2016,7.01,17.63,32.98,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2017,7.05,17.66,29.95,,,,89.880736318,,,,,,,
Queens,Hillcrest and Fresh Meadows (CD8),,2018,6.59,17.15,30.69,,,,89.880736318,,,,,,,
